test_before,test_after
7.498071193695068,49.666831970214844
20.489654541015625,52.0413818359375
28.64018440246582,49.7378044128418
37.64326858520508,58.14667892456055
37.66766357421875,55.53889846801758
33.66666793823242,55.63333511352539
38.946434020996094,53.23320770263672
41.51001739501953,53.597843170166016
42.00014877319336,56.61890411376953
40.373111724853516,57.96599578857422
37.28009033203125,55.53479766845703
42.16673278808594,59.32339859008789
44.04165267944336,59.027557373046875
46.668174743652344,57.52018737792969
41.2470703125,57.92202377319336
41.665401458740234,59.27499008178711
45.21017074584961,60.04225158691406
42.685794830322266,57.94920349121094
48.63909149169922,56.38516616821289
42.91632080078125,63.724430084228516
46.548423767089844,62.96111297607422
47.368019104003906,60.054927825927734
48.15513610839844,60.5825080871582
41.78485107421875,66.56608581542969
48.563743591308594,63.34572982788086
43.49388885498047,61.85477828979492
49.7232780456543,62.54743957519531
48.80253219604492,62.23075866699219
50.05311965942383,67.21418762207031
49.48567199707031,64.14401245117188
37.08434295654297,60.890262603759766
49.85543441772461,65.71166229248047
46.69080352783203,63.468505859375
42.460594177246094,63.57929611206055
49.026676177978516,62.22782897949219
54.560001373291016,66.11478424072266
56.28262710571289,64.29673767089844
48.88221740722656,63.575321197509766
47.96206283569336,62.752479553222656
51.50419616699219,63.86317443847656
48.4561653137207,63.736759185791016
54.363651275634766,65.152099609375
45.40345764160156,64.21980285644531
47.439674377441406,65.15853118896484
53.678436279296875,65.42654418945312
45.919189453125,64.69735717773438
49.474945068359375,66.5867919921875
51.78519058227539,64.33294677734375
56.241981506347656,66.97306823730469
46.27311325073242,62.68015670776367
55.51388168334961,64.26974487304688
53.26755142211914,67.82496643066406
52.9554557800293,65.1841812133789
54.30258560180664,65.52029418945312
55.999202728271484,65.39360046386719
55.585289001464844,66.02951049804688
56.708431243896484,66.72532653808594
45.68266296386719,65.95405578613281
52.23680114746094,65.59051513671875
54.918033599853516,65.0152359008789
53.648006439208984,64.80079650878906
52.94029235839844,61.07220458984375
48.191932678222656,65.40333557128906
50.08155059814453,68.245849609375
53.22002029418945,68.75358581542969
53.931034088134766,62.09195327758789
47.97196578979492,65.359375
53.3766975402832,63.93071365356445
48.298133850097656,65.0509033203125
57.91749954223633,66.54385375976562
54.159881591796875,66.62181854248047
50.63362121582031,65.03535461425781
56.62941360473633,66.9288101196289
57.65572738647461,68.06614685058594
51.08544158935547,67.26624298095703
55.18074035644531,67.35340881347656
49.34361267089844,66.84031677246094
56.893951416015625,65.41363525390625
57.582847595214844,70.54427337646484
52.60127639770508,67.38748931884766
52.341087341308594,62.95747756958008
53.68852615356445,66.40951538085938
47.47829818725586,71.20711517333984
56.531532287597656,66.30770874023438
52.777565002441406,66.90103149414062
56.41936111450195,70.20721435546875
55.687660217285156,66.9555892944336
55.65422821044922,67.24916076660156
46.08613586425781,69.06736755371094
55.725563049316406,67.2173843383789
50.06896209716797,67.38697052001953
55.802101135253906,65.91454315185547
56.05315399169922,66.20658874511719
59.48932647705078,68.9557876586914
52.307350158691406,69.16876220703125
55.63811492919922,68.1706771850586
58.277042388916016,66.80130767822266
50.770748138427734,70.21186828613281
