test_before,test_after
11.599512100219727,58.08913040161133
21.247833251953125,49.01213073730469
24.186914443969727,57.30841064453125
17.933359146118164,48.63347244262695
33.42363739013672,61.22587203979492
13.754103660583496,53.994895935058594
21.35352325439453,52.59579849243164
48.19964599609375,57.89661407470703
24.450721740722656,59.730072021484375
50.62860870361328,58.239891052246094
41.712039947509766,61.88747787475586
42.32822799682617,56.9953727722168
52.33836364746094,64.11959838867188
48.39649963378906,53.93585968017578
40.51803970336914,58.12519073486328
40.205833435058594,57.289878845214844
59.449951171875,65.65397644042969
50.96322250366211,60.30356216430664
56.02955627441406,59.32146453857422
51.85304260253906,56.88043975830078
43.20622253417969,49.79637145996094
46.48577880859375,55.08335876464844
55.988563537597656,57.91919708251953
54.998260498046875,61.40717315673828
50.837032318115234,54.868465423583984
49.470252990722656,55.54197311401367
56.122135162353516,61.92366409301758
59.57854461669922,60.312896728515625
65.06233978271484,65.96114349365234
54.346466064453125,58.067543029785156
59.0780143737793,60.67375946044922
49.063961029052734,54.9921989440918
56.984554290771484,58.99932861328125
55.18916702270508,56.299896240234375
55.296112060546875,57.394248962402344
57.520057678222656,57.2192497253418
57.48133850097656,58.000648498535156
61.360801696777344,62.671661376953125
61.27260971069336,62.62919998168945
65.50084686279297,65.87435913085938
49.79619598388672,60.63179397583008
61.56827926635742,62.79069900512695
65.66110229492188,66.07830810546875
58.13785934448242,58.82353210449219
57.0836181640625,57.18728256225586
61.29130554199219,60.5875129699707
54.84058380126953,60.695655822753906
62.93272399902344,63.09601593017578
61.07886505126953,62.06896209716797
61.94029998779297,63.724853515625
69.0576171875,69.36283874511719
62.18621063232422,62.47219467163086
62.010990142822266,62.43129348754883
61.0765266418457,62.50457763671875
60.71428680419922,60.71428680419922
62.43833923339844,63.107826232910156
53.386138916015625,53.46534729003906
57.6634521484375,59.77134704589844
58.89665985107422,61.2276611328125
60.663150787353516,60.700828552246094
59.151363372802734,60.57631301879883
60.82045364379883,61.35552978515625
63.13983154296875,63.59737014770508
60.4395637512207,61.00566482543945
66.00605773925781,65.89595031738281
62.47944641113281,62.874053955078125
61.43497848510742,61.61435317993164
58.93463897705078,58.74574661254883
64.58599090576172,64.96814727783203
63.5549430847168,63.45159912109375
54.5181884765625,55.755531311035156
60.06435775756836,60.421878814697266
61.635433197021484,62.1124382019043
63.467830657958984,63.50417709350586
60.32986068725586,62.52893829345703
60.51340103149414,60.47565460205078
65.36438751220703,65.25169372558594
66.2061996459961,65.97035217285156
50.819671630859375,51.659332275390625
51.75110626220703,59.43556594848633
60.198020935058594,62.211219787597656
62.2042350769043,63.26276779174805
61.56122589111328,63.780982971191406
62.918949127197266,62.766605377197266
65.71605682373047,65.87104797363281
60.59349060058594,61.1678352355957
59.08176803588867,60.9919548034668
59.45089340209961,59.7676887512207
60.378021240234375,62.37311935424805
63.56736373901367,64.10499572753906
56.20487976074219,55.96424865722656
65.30536651611328,63.3186149597168
62.74193572998047,62.67741775512695
56.54784393310547,59.887428283691406
61.046321868896484,61.212928771972656
57.040000915527344,60.60000228881836
59.73249053955078,60.330867767333984
56.108062744140625,57.047767639160156
60.62696075439453,60.65830612182617
66.35002899169922,66.49394989013672
