test_before,test_after
2.9505350589752197,51.142608642578125
16.798418045043945,67.56069946289062
26.247798919677734,62.30181884765625
39.795047760009766,71.05038452148438
55.56182861328125,70.49689483642578
35.8774528503418,69.25557708740234
43.63065719604492,76.2490234375
74.7477798461914,77.2997055053711
47.75808334350586,73.51408386230469
73.4024658203125,69.05829620361328
69.39820861816406,76.02433013916016
63.30850601196289,80.75264739990234
61.989646911621094,68.48764038085938
72.40884399414062,80.59144592285156
65.26289367675781,72.58805847167969
60.98380661010742,74.12159729003906
79.8836669921875,72.80658721923828
73.0748519897461,84.35648345947266
78.28134155273438,80.54737854003906
77.92922973632812,77.98165130615234
73.80731964111328,75.65404510498047
77.36953735351562,85.27688598632812
83.09567260742188,79.85481262207031
77.99577331542969,80.68215942382812
85.47855377197266,81.98570251464844
79.69337463378906,80.27191162109375
80.00550842285156,82.95235443115234
86.10621643066406,84.04228973388672
81.70963287353516,76.17367553710938
81.34009552001953,78.67057800292969
82.4159927368164,78.82386779785156
81.89832305908203,82.1040267944336
82.3642349243164,83.2144775390625
83.49111938476562,82.6627197265625
86.28205108642578,83.46154022216797
84.7348403930664,82.7131576538086
83.85133361816406,84.62031555175781
85.34107208251953,82.00289916992188
82.03714752197266,77.36505889892578
88.9092788696289,84.50445556640625
86.21749877929688,85.79815673828125
88.8277816772461,85.73082733154297
89.20905303955078,85.18083190917969
88.16946411132812,84.1460189819336
86.32173156738281,84.2699966430664
85.97379302978516,80.16676330566406
88.01895141601562,84.2295913696289
84.8339614868164,80.34919738769531
85.54312896728516,82.00212860107422
84.1503677368164,79.603759765625
85.86255645751953,82.94529724121094
82.74491119384766,77.43745422363281
84.9459457397461,82.72972869873047
87.33464050292969,82.214599609375
86.39779663085938,85.1452865600586
88.91974639892578,88.08663940429688
85.622314453125,84.21214294433594
87.88320922851562,86.62773895263672
88.56966400146484,86.99413299560547
85.89881896972656,84.28417205810547
87.62942504882812,80.43596649169922
85.29252624511719,82.69230651855469
85.53996276855469,79.40817260742188
87.74152374267578,85.80931091308594
85.74835968017578,84.10852813720703
87.97393798828125,85.72274780273438
89.7657241821289,86.59062957763672
89.02243041992188,85.01602172851562
87.67851257324219,85.88508605957031
86.12934112548828,85.31708526611328
83.0802001953125,81.29496765136719
84.46836853027344,78.16958618164062
89.71247863769531,85.43920135498047
87.22679901123047,81.20919799804688
88.25448608398438,84.58401489257812
83.4769287109375,81.32307434082031
88.6458969116211,87.5374526977539
84.75006866455078,81.84129333496094
90.08293151855469,89.21907806396484
89.43226623535156,84.62619018554688
86.05206298828125,82.68450164794922
88.71951293945312,85.80931091308594
86.84801483154297,81.80683898925781
86.01924133300781,81.96031188964844
88.48674011230469,86.58346557617188
88.8211898803711,82.86093139648438
89.68133544921875,85.978759765625
91.74513244628906,88.76333618164062
86.57886505126953,85.29319763183594
87.4532470703125,82.82897186279297
88.53584289550781,86.47686767578125
87.68035888671875,85.65483093261719
84.64153289794922,83.34363555908203
86.87731170654297,82.8351821899414
87.18704223632812,85.07609558105469
87.74324035644531,84.10411834716797
88.4743881225586,86.94320678710938
88.75946044921875,86.7501449584961
90.40863037109375,88.56413269042969
84.86553955078125,81.80113220214844
