test_before,test_after
15.851755142211914,84.6358871459961
11.695383071899414,79.65702056884766
35.896484375,82.23749542236328
48.957523345947266,73.47521209716797
62.41722106933594,85.71119689941406
23.770771026611328,85.99525451660156
25.740772247314453,84.35689544677734
76.50267791748047,83.529296875
21.2661075592041,80.38571166992188
72.74812316894531,83.84309387207031
56.730262756347656,89.21173858642578
73.78862762451172,87.90455627441406
60.01814651489258,80.64835357666016
77.06037139892578,89.7834701538086
61.408687591552734,73.87479400634766
40.180419921875,87.53327178955078
70.90425109863281,77.75708770751953
61.635929107666016,86.32081604003906
68.85440063476562,81.79008483886719
59.45719528198242,81.466796875
76.44853210449219,89.06181335449219
77.99403381347656,85.75037384033203
82.37871551513672,83.03990936279297
69.56790924072266,84.92119598388672
92.52748107910156,92.7098617553711
89.4621810913086,91.11499786376953
66.123779296875,81.48113250732422
79.19458770751953,80.35379028320312
89.0625,89.28466033935547
70.01791381835938,79.77857971191406
89.39786529541016,89.97649383544922
82.76103973388672,89.51131439208984
80.36918640136719,81.60572814941406
89.10943603515625,89.72087097167969
89.78596496582031,90.11775207519531
79.6239242553711,80.0453872680664
81.6166763305664,82.09771728515625
81.57756805419922,81.87049102783203
85.5382308959961,85.79806518554688
81.63300323486328,82.60869598388672
92.13167572021484,94.11595916748047
89.64028930664062,89.8089828491211
90.20912170410156,90.23907470703125
85.80722045898438,86.23345184326172
85.51195526123047,85.82238006591797
90.39988708496094,90.47857666015625
86.31767272949219,86.77660369873047
77.66388702392578,78.10885620117188
86.68252563476562,87.00265502929688
84.75810241699219,85.22193908691406
83.14300537109375,83.3653335571289
80.69425964355469,80.95829772949219
84.56048583984375,85.01359558105469
87.2041244506836,87.43318939208984
86.85441589355469,87.09324645996094
81.97469329833984,82.40275573730469
92.35374450683594,92.3327407836914
90.77859497070312,90.97084045410156
81.81068420410156,81.83318328857422
87.50336456298828,87.5571060180664
86.42633056640625,86.64481353759766
77.10597229003906,77.60437774658203
83.67476654052734,83.85604858398438
82.88002014160156,82.97872924804688
71.92642211914062,72.11129760742188
85.68083953857422,85.88572692871094
81.44709777832031,81.44709777832031
81.82429504394531,81.96556091308594
87.12913513183594,87.05087280273438
83.67041015625,83.82048034667969
84.93305206298828,85.15792846679688
89.66586303710938,89.67713165283203
91.58465576171875,91.6629409790039
73.12523651123047,73.20137023925781
82.3019027709961,82.49967956542969
86.22787475585938,86.4017105102539
90.33682250976562,90.44405364990234
81.937255859375,82.02619934082031
82.20325469970703,82.27642059326172
82.16529846191406,82.36417388916016
84.31221771240234,84.55854034423828
82.95025634765625,83.03564453125
82.38260650634766,82.58861541748047
92.1231460571289,92.14188385009766
85.96684265136719,86.07695770263672
83.404052734375,83.47248840332031
75.32255554199219,75.35221862792969
87.2806396484375,87.34281921386719
77.69120025634766,77.74742889404297
80.09465026855469,80.36823272705078
92.52761840820312,92.54618072509766
87.21871948242188,87.30284118652344
91.20281982421875,91.20281982421875
86.27906799316406,86.29844665527344
82.14637756347656,82.24483489990234
92.048095703125,92.11198425292969
90.89155578613281,90.96532440185547
83.22147369384766,83.25918579101562
85.71833038330078,85.77495574951172
85.21379089355469,85.3332290649414
79.8958511352539,79.95896911621094
86.85671997070312,86.96038818359375
89.4817886352539,89.50187683105469
81.35074615478516,81.38780212402344
80.71087646484375,80.85136413574219
89.90335083007812,89.8931884765625
79.79325103759766,79.84626007080078
81.00274658203125,81.02335357666016
87.91993713378906,87.9434814453125
84.25245666503906,84.30606842041016
87.39311218261719,87.46955108642578
83.43660736083984,83.58733367919922
88.98341369628906,89.0771484375
80.91060638427734,80.85508728027344
73.8233871459961,74.0740737915039
85.661865234375,85.75637817382812
94.13739013671875,94.15081787109375
76.94953918457031,76.94953918457031
89.02581024169922,89.08712005615234
