test_before,test_after
11.599512100219727,58.363861083984375
13.830156326293945,52.2357063293457
27.140188217163086,57.345794677734375
22.61325454711914,50.01872253417969
32.610904693603516,61.22587203979492
32.68880081176758,55.27179718017578
31.92212677001953,54.72806167602539
36.5062370300293,60.24955368041992
35.49905776977539,64.5323257446289
38.668025970458984,58.06999969482422
36.53962707519531,65.03327178955078
39.124244689941406,60.697757720947266
36.90263366699219,69.30743408203125
46.22610855102539,59.66958236694336
41.68979263305664,63.0897331237793
48.37049865722656,64.4939956665039
43.236331939697266,68.9158935546875
48.657325744628906,66.7834243774414
45.21330261230469,63.82263946533203
43.409603118896484,63.03577423095703
46.72343444824219,60.0888557434082
44.687808990478516,62.73291778564453
42.29531478881836,63.961387634277344
40.647857666015625,67.43295288085938
45.88315963745117,61.29142761230469
45.84352111816406,64.2216796875
51.02289962768555,67.02290344238281
47.637290954589844,67.78416442871094
42.93998336791992,71.238037109375
39.712318420410156,65.57223510742188
49.645389556884766,68.1560287475586
44.65678787231445,63.299530029296875
53.08932113647461,68.0658187866211
49.91322326660156,64.59562683105469
53.265647888183594,67.68190002441406
46.991981506347656,67.27941131591797
55.04706573486328,69.32814025878906
47.97128677368164,70.47440338134766
55.426361083984375,69.05684661865234
55.653648376464844,73.68421173095703
49.01494598388672,68.75
52.59391784667969,71.0196762084961
55.87290954589844,75.0
47.311439514160156,70.33561706542969
55.83966827392578,67.34622955322266
56.60954666137695,71.60343170166016
53.27536392211914,70.28985595703125
50.65316390991211,71.84846496582031
51.04130935668945,70.57015991210938
55.54834747314453,72.45294952392578
47.31018829345703,77.03166961669922
55.386085510253906,74.00699615478516
54.83349609375,69.41481018066406
53.460269927978516,71.69535064697266
54.022193908691406,70.18030548095703
56.48344039916992,70.19027709960938
57.14851760864258,65.62376403808594
58.09217834472656,70.91818237304688
49.57265090942383,68.72571563720703
52.86360549926758,71.47701263427734
50.50665283203125,69.72767639160156
48.929847717285156,69.9762191772461
54.761226654052734,72.2619400024414
51.615055084228516,70.96237182617188
48.47233581542969,73.79576110839844
53.732322692871094,72.41039276123047
53.51270294189453,70.34379577636719
57.045711517333984,69.58821105957031
54.52229309082031,72.643310546875
60.93696212768555,73.40682220458984
55.64304733276367,67.90401458740234
57.13264465332031,69.50303649902344
58.02385330200195,73.15161895751953
59.6873893737793,74.15485382080078
54.42708206176758,73.52430725097656
56.05889129638672,71.91392517089844
60.25545120239258,74.417724609375
54.71697998046875,75.0
57.85685729980469,64.49420166015625
55.18531036376953,70.24821472167969
53.03630065917969,72.87128448486328
56.94271469116211,72.1357421875
59.34147262573242,75.02774810791016
51.73674774169922,73.2175521850586
58.74147415161133,76.16242980957031
58.61518859863281,71.47415161132812
53.45174026489258,69.97319030761719
55.75501251220703,72.01689147949219
52.67763137817383,73.25865936279297
52.972801208496094,73.49778747558594
56.78927230834961,69.26779174804688
56.69609832763672,75.09197998046875
59.77419662475586,70.70967864990234
57.59850311279297,71.18199157714844
59.18027114868164,72.3758773803711
60.880001068115234,72.7199935913086
57.233367919921875,71.80570220947266
59.27956008911133,71.45654296875
58.27585983276367,70.65830993652344
59.7869873046875,76.10823822021484
