test_before,test_after
7.1517415046691895,82.87728118896484
32.729942321777344,70.52348327636719
31.71330451965332,69.53853607177734
46.25319290161133,83.66120910644531
72.11885833740234,78.24288940429688
3.3851184844970703,80.27799987792969
15.845565795898438,82.20390319824219
77.42518615722656,86.4229736328125
25.353059768676758,88.9038314819336
50.40801239013672,66.02373504638672
57.201297760009766,88.46088409423828
26.3759822845459,62.544673919677734
48.9016227722168,67.17605590820312
47.56603240966797,83.34425354003906
64.34334564208984,85.79112243652344
63.85277557373047,83.55563354492188
84.71337890625,87.87358856201172
62.1361083984375,77.7906265258789
73.28650665283203,87.4881362915039
45.42742156982422,87.54289245605469
74.38313293457031,81.44908142089844
74.83213806152344,78.51419067382812
72.02102661132812,72.60514068603516
65.96385955810547,85.30437469482422
86.06095886230469,87.05763244628906
84.52599334716797,87.56371307373047
54.52140426635742,78.1144790649414
73.31449127197266,77.71498107910156
82.56437683105469,83.3154525756836
80.13944244384766,81.77290344238281
86.7796630859375,86.93785095214844
75.12045288085938,78.37733459472656
65.78771209716797,66.72625732421875
80.03102111816406,81.91159057617188
80.65470886230469,81.88846588134766
79.27812957763672,81.10403442382812
77.49713134765625,81.56470489501953
72.05735778808594,81.66055297851562
84.74057006835938,83.17059326171875
85.83256530761719,85.92456817626953
75.75254821777344,81.85592651367188
84.1861572265625,84.46399688720703
82.06838989257812,84.09090423583984
84.80286407470703,85.35244750976562
83.98371124267578,84.49270629882812
86.0886459350586,86.8003921508789
90.243896484375,90.2152099609375
83.60655975341797,84.38483428955078
83.6037368774414,85.07865905761719
71.0083999633789,73.44538116455078
89.0308837890625,88.72914123535156
82.93333435058594,84.79999542236328
87.92589569091797,88.32286071777344
83.84038543701172,84.78836059570312
84.04401397705078,84.3649673461914
87.56397247314453,88.4339828491211
81.63753509521484,82.59516143798828
86.06849670410156,80.03924560546875
87.73697662353516,88.07856750488281
87.80440521240234,87.78507995605469
79.9290771484375,80.17730712890625
81.34854888916016,82.55186462402344
85.06741333007812,85.75426483154297
79.34210205078125,81.14035034179688
79.33416748046875,80.65326690673828
82.10641479492188,82.92638397216797
89.43560028076172,89.89042663574219
85.06233978271484,85.81510162353516
84.90924072265625,85.0147705078125
85.57154846191406,85.51158905029297
90.4314193725586,90.90155029296875
82.80104064941406,83.34516143798828
83.53414154052734,83.55644989013672
74.66638946533203,80.92794036865234
79.09423828125,82.15919494628906
87.52064514160156,86.62139892578125
90.24812316894531,89.94037628173828
93.22526550292969,93.28643798828125
80.23091888427734,73.58490753173828
86.79680633544922,86.73383331298828
80.64424896240234,80.81378936767578
90.91615295410156,90.97438049316406
84.32264709472656,89.40276336669922
85.7277603149414,86.10521697998047
76.9548568725586,80.0826187133789
79.9704360961914,80.70953369140625
85.03343200683594,85.76666259765625
87.0923080444336,87.03301239013672
89.68572998046875,90.03678131103516
86.96219635009766,87.27882385253906
87.91494750976562,88.35857391357422
87.87012481689453,87.89054870605469
83.44190216064453,83.84114837646484
88.73308563232422,89.35267639160156
91.6146469116211,91.76029968261719
89.78433227539062,89.95459747314453
91.32882690429688,91.41891479492188
84.88345336914062,85.32194519042969
89.78730773925781,89.88471984863281
90.90045166015625,90.27570343017578
