test_before,test_after
0.4526525139808655,0.8147745132446289
0.6334841847419739,1.2669683694839478
0.8653326034545898,1.424193263053894
0.5518763661384583,1.2693156003952026
0.6850550174713135,1.7847485542297363
0.4865741431713104,0.9731482863426208
0.7643312215805054,2.565969228744507
1.2979989051818848,1.9830539226531982
0.9814612865447998,1.5085422992706299
2.0018198490142822,3.9308462142944336
1.3405797481536865,2.2463769912719727
0.7256894111633301,1.796081304550171
1.2653651237487793,2.259580612182617
1.0165183544158936,2.1601016521453857
1.879769206047058,3.5361993312835693
1.9468704462051392,3.5116448402404785
2.4972856044769287,4.940282344818115
2.218181848526001,4.21818208694458
3.5061545372009277,5.538978099822998
1.4813460111618042,3.1821508407592773
3.045685291290283,4.931109428405762
3.121030807495117,5.89729642868042
2.102973222732544,3.535170555114746
2.7642276287078857,5.076784133911133
4.332787036895752,6.772255897521973
3.837104082107544,5.303167343139648
2.972825050354004,6.182746410369873
3.372008800506592,5.493110656738281
6.8841233253479,10.560461044311523
8.602927207946777,11.332008361816406
5.371075630187988,8.836871147155762
6.2386322021484375,9.567115783691406
6.7040114402771,9.938562393188477
7.613093376159668,8.955497741699219
5.178769111633301,6.8743085861206055
6.236442565917969,8.152566909790039
4.129846572875977,5.96934175491333
5.558573246002197,8.998732566833496
9.401555061340332,12.728259086608887
8.972030639648438,11.133309364318848
8.024690628051758,10.312273025512695
8.419116973876953,12.849265098571777
9.049444198608398,12.588943481445312
11.212065696716309,14.065055847167969
10.665221214294434,14.750541687011719
8.362305641174316,11.399816513061523
7.3524088859558105,10.503440856933594
7.481617450714111,9.963234901428223
11.616897583007812,14.420975685119629
8.214991569519043,11.558511734008789
12.341657638549805,14.477017402648926
13.105827331542969,15.447449684143066
11.327627182006836,13.4948091506958
10.675772666931152,12.850467681884766
14.396958351135254,16.51575469970703
10.168569564819336,13.394960403442383
11.425992965698242,13.610108375549316
12.361589431762695,14.685060501098633
12.192474365234375,14.2547025680542
13.149291038513184,16.218671798706055
14.126126289367676,15.729729652404785
11.949339866638184,13.895008087158203
12.179718017578125,13.442800521850586
12.963968276977539,14.629730224609375
15.012677192687988,16.262224197387695
14.397953033447266,16.700164794921875
14.094202041625977,16.648550033569336
15.704599380493164,16.54755401611328
14.223353385925293,16.55147361755371
16.148956298828125,17.82016372680664
11.057514190673828,13.005566596984863
16.97771453857422,17.684362411499023
16.832040786743164,17.355222702026367
14.079421997070312,15.722021102905273
17.03435707092285,17.414104461669922
14.404182434082031,15.431764602661133
16.547815322875977,17.242639541625977
16.084171295166016,17.236963272094727
17.05244255065918,17.90235137939453
16.78525733947754,17.87994956970215
14.818199157714844,15.256714820861816
15.671915054321289,16.9534969329834
18.129289627075195,18.562658309936523
17.507686614990234,17.72472381591797
15.362213134765625,17.52821159362793
14.782450675964355,15.947569847106934
18.13903045654297,18.464881896972656
12.45030689239502,14.058547019958496
18.389768600463867,18.71397590637207
17.566347122192383,17.584402084350586
17.030170440673828,17.48455238342285
19.102352142333984,19.795658111572266
17.304222106933594,17.683147430419922
15.542628288269043,16.88783836364746
17.717174530029297,18.09644317626953
18.309858322143555,18.400144577026367
17.79118537902832,17.86432647705078
17.741348266601562,17.97814178466797
17.1557559967041,17.231000900268555
17.170082092285156,17.295936584472656
