test_before,test_after
4.674457550048828,10.183639526367188
11.745078086853027,20.987653732299805
13.819260597229004,23.944591522216797
17.00566864013672,25.975326538085938
19.92741584777832,29.26426887512207
20.554811477661133,29.879680633544922
22.2589168548584,31.935272216796875
23.228609085083008,31.951871871948242
23.360790252685547,31.235584259033203
25.196334838867188,35.700260162353516
26.62273406982422,34.99176025390625
26.991596221923828,35.02520751953125
26.771116256713867,35.8651237487793
27.452957153320312,34.13978576660156
30.960607528686523,37.49135971069336
29.15558433532715,36.668880462646484
31.1671085357666,38.16312789916992
31.16449737548828,36.73673629760742
30.520347595214844,37.45830535888672
31.936996459960938,39.00804138183594
32.31810760498047,38.84940719604492
32.06919479370117,38.62275314331055
33.51170349121094,40.869564056396484
31.692716598510742,40.00665283203125
34.20098876953125,39.53871536254883
33.166500091552734,38.97230529785156
33.60927200317383,41.55629348754883
35.6884651184082,40.81498336791992
35.22200012207031,41.25248336791992
35.69771194458008,42.26052474975586
36.7607536315918,41.935482025146484
36.74153518676758,41.97117233276367
33.81904220581055,40.731956481933594
36.254581451416016,40.88637161254883
34.282840728759766,40.247989654541016
34.583900451660156,38.5743522644043
34.20000076293945,41.06666564941406
37.02315902709961,42.438690185546875
35.81523513793945,41.67528533935547
36.3299674987793,42.592594146728516
36.255374908447266,42.970558166503906
35.6978645324707,41.34646987915039
36.67000198364258,42.14213943481445
36.3393440246582,40.01335906982422
37.81855010986328,42.26979446411133
38.001991271972656,43.87653350830078
38.655181884765625,42.76250457763672
36.67774200439453,42.09302520751953
37.66875457763672,41.7846565246582
37.260826110839844,44.008056640625
36.73401641845703,41.073204040527344
37.97130584716797,41.97530746459961
37.068965911865234,42.37400436401367
36.393550872802734,41.131954193115234
37.61620330810547,42.1978759765625
38.047027587890625,42.32527542114258
38.34886932373047,42.909454345703125
37.29838562011719,41.02822494506836
35.711936950683594,42.05853271484375
37.96327209472656,42.20367431640625
38.40266036987305,43.96006774902344
36.287628173828125,42.441471099853516
37.11967468261719,41.81879806518555
38.937767028808594,43.9882698059082
38.82352828979492,43.52941131591797
38.048614501953125,42.910194396972656
37.7520637512207,41.58677673339844
38.27037811279297,42.379058837890625
38.66183090209961,42.02373123168945
38.63710403442383,42.94098663330078
37.07268524169922,41.652835845947266
37.98920440673828,41.902835845947266
38.84678649902344,43.294891357421875
41.04026794433594,44.49664306640625
38.54235076904297,42.514774322509766
38.49259567260742,42.7321662902832
37.81373977661133,41.809776306152344
39.41922378540039,43.82509994506836
39.47280502319336,42.14213943481445
38.14432907104492,43.09943389892578
39.617576599121094,43.91143798828125
38.765350341796875,42.05111312866211
39.319725036621094,42.14285659790039
40.0399055480957,43.864315032958984
39.015525817871094,44.49950408935547
40.912052154541016,45.0814323425293
39.31220626831055,41.80714797973633
37.206180572509766,41.907318115234375
38.90175247192383,42.408203125
40.05974197387695,44.10886001586914
39.2215576171875,42.84764099121094
39.043827056884766,43.027889251708984
39.27152633666992,43.34436798095703
40.086639404296875,43.75208282470703
40.56037521362305,44.82988739013672
39.25016403198242,42.966156005859375
39.77695083618164,42.277793884277344
39.56302261352539,42.45378112792969
38.469390869140625,42.10884094238281
40.29900360107422,43.189369201660156
